Date,Open,High,Low,Close,Adj Close,Volume
2012-05-10,937.187988,1049.650024,924.692993,1049.650024,1049.650024,100
2012-05-11,1012.159973,1012.159973,974.676025,974.676025,974.676025,76
2012-05-14,949.684021,999.668030,949.684021,962.179993,962.179993,27
2012-05-15,962.179993,987.171997,962.179993,962.179993,962.179993,24
2012-05-16,1012.159973,1012.159973,949.684021,962.179993,962.179993,36
2012-05-18,937.187988,949.684021,924.692993,937.187988,937.187988,48
2012-05-21,962.179993,962.179993,924.692993,924.692993,924.692993,8
2012-05-22,937.187988,987.171997,937.187988,974.676025,974.676025,88
2012-05-23,949.684021,962.179993,912.197021,962.179993,962.179993,31
2012-05-24,924.692993,937.187988,912.197021,912.197021,912.197021,66
2012-05-25,899.700989,974.676025,899.700989,937.187988,937.187988,39
2012-05-28,937.187988,937.187988,887.205017,899.700989,899.700989,108
2012-05-29,937.187988,962.179993,912.197021,924.692993,924.692993,111
2012-05-30,899.700989,924.692993,887.205017,887.205017,887.205017,51
2012-05-31,912.197021,912.197021,862.213013,862.213013,862.213013,29
2012-06-01,899.700989,899.700989,824.726013,874.708984,874.708984,172
2012-06-04,874.708984,1049.650024,849.718018,1037.160034,1037.160034,128
2012-06-05,924.692993,1037.160034,924.692993,1012.159973,1012.159973,75
2012-06-07,1012.159973,1087.140015,1012.159973,1037.160034,1037.160034,102
2012-06-08,1062.150024,1112.130005,1037.160034,1037.160034,1037.160034,64
2012-06-11,1099.630005,1137.119995,1087.140015,1124.630005,1124.630005,196
2012-06-12,1124.630005,1162.109985,1087.140015,1112.130005,1112.130005,126
2012-06-13,1149.619995,1149.619995,1062.150024,1099.630005,1099.630005,33
2012-06-14,1087.140015,1087.140015,1062.150024,1062.150024,1062.150024,21
2012-06-15,1112.130005,1162.109985,1112.130005,1124.630005,1124.630005,53
2012-06-18,1099.630005,1124.630005,1099.630005,1124.630005,1124.630005,33
2012-06-19,1074.640015,1137.119995,1062.150024,1124.630005,1124.630005,13
2012-06-20,1074.640015,1112.130005,1062.150024,1112.130005,1112.130005,12
2012-06-21,1124.630005,1149.619995,1062.150024,1124.630005,1124.630005,57
2012-06-25,1062.150024,1062.150024,1037.160034,1062.150024,1062.150024,58
2012-06-26,1037.160034,1062.150024,1012.159973,1012.159973,1012.159973,37
2012-06-27,1024.660034,1024.660034,999.668030,999.668030,999.668030,28
2012-06-28,1024.660034,1024.660034,1012.159973,1012.159973,1012.159973,29
2012-06-29,1024.660034,1149.619995,1024.660034,1137.119995,1137.119995,240
2012-07-02,1137.119995,1137.119995,1124.630005,1137.119995,1137.119995,36
2012-07-03,1124.630005,1124.630005,1062.150024,1062.150024,1062.150024,63
2012-07-04,1062.150024,1112.130005,1062.150024,1112.130005,1112.130005,9
2012-07-05,1074.640015,1124.630005,1062.150024,1124.630005,1124.630005,5
2012-07-06,1124.630005,1124.630005,1124.630005,1124.630005,1124.630005,16
2012-07-09,1074.640015,1112.130005,1024.660034,1062.150024,1062.150024,17
2012-07-10,1062.150024,1112.130005,1037.160034,1062.150024,1062.150024,147
2012-07-11,1037.160034,1062.150024,1024.660034,1037.160034,1037.160034,50
2012-07-12,1049.650024,1062.150024,1024.660034,1062.150024,1062.150024,37
2012-07-13,1112.130005,1112.130005,1112.130005,1112.130005,1112.130005,14
2012-07-16,1062.150024,1062.150024,1062.150024,1062.150024,1062.150024,10
2012-07-17,1099.630005,1099.630005,999.668030,1049.650024,1049.650024,35
2012-07-18,1012.159973,1037.160034,974.676025,1024.660034,1024.660034,93
2012-07-19,1037.160034,1037.160034,999.668030,999.668030,999.668030,57
2012-07-20,1037.160034,1049.650024,1024.660034,1049.650024,1049.650024,33
2012-07-23,1074.640015,1124.630005,1012.159973,1012.159973,1012.159973,42
2012-07-24,1062.150024,1062.150024,1024.660034,1024.660034,1024.660034,28
2012-07-25,1024.660034,1062.150024,1024.660034,1062.150024,1062.150024,2
2012-07-26,1024.660034,1062.150024,1024.660034,1062.150024,1062.150024,5
2012-07-27,1062.150024,1062.150024,1012.159973,1062.150024,1062.150024,55
2012-07-30,1037.160034,1062.150024,1012.159973,1062.150024,1062.150024,21
2012-07-31,1012.159973,1124.630005,1012.159973,1037.160034,1037.160034,83
2012-08-01,1037.160034,1037.160034,1037.160034,1037.160034,1037.160034,3
2012-08-02,1012.159973,1062.150024,1012.159973,1062.150024,1062.150024,3
2012-08-03,1062.150024,1074.640015,1037.160034,1074.640015,1074.640015,78
2012-08-06,1037.160034,1074.640015,1037.160034,1074.640015,1074.640015,23
2012-08-07,1037.160034,1049.650024,1024.660034,1024.660034,1024.660034,45
2012-08-08,1012.159973,1062.150024,999.668030,1062.150024,1062.150024,22
2012-08-09,1024.660034,1037.160034,1012.159973,1037.160034,1037.160034,91
2012-08-10,1062.150024,1062.150024,1012.159973,1049.650024,1049.650024,29
2012-08-13,999.668030,1024.660034,999.668030,1024.660034,1024.660034,11
2012-08-14,1037.160034,1049.650024,1024.660034,1024.660034,1024.660034,13
2012-08-15,1049.650024,1049.650024,999.668030,999.668030,999.668030,18
2012-08-16,999.668030,999.668030,962.179993,962.179993,962.179993,126
2012-08-17,962.179993,999.668030,949.684021,999.668030,999.668030,99
2012-08-20,962.179993,962.179993,962.179993,962.179993,962.179993,8
2012-08-21,962.179993,987.171997,924.692993,987.171997,987.171997,72
2012-08-22,962.179993,962.179993,912.197021,912.197021,912.197021,122
2012-08-23,924.692993,937.187988,924.692993,924.692993,924.692993,50
2012-08-24,937.187988,937.187988,912.197021,924.692993,924.692993,49
2012-08-27,924.692993,937.187988,924.692993,937.187988,937.187988,12
2012-08-28,937.187988,937.187988,899.700989,899.700989,899.700989,22
2012-08-29,899.700989,899.700989,899.700989,899.700989,899.700989,12
2012-08-30,899.700989,899.700989,874.708984,899.700989,899.700989,38
2012-08-31,912.197021,912.197021,862.213013,899.700989,899.700989,57
2012-09-03,974.676025,974.676025,899.700989,924.692993,924.692993,242
2012-09-04,962.179993,987.171997,924.692993,987.171997,987.171997,181
2012-09-05,974.676025,974.676025,937.187988,949.684021,949.684021,9
2012-09-06,937.187988,949.684021,937.187988,937.187988,937.187988,28
2012-09-07,924.692993,924.692993,887.205017,924.692993,924.692993,80
2012-09-10,887.205017,912.197021,887.205017,912.197021,912.197021,54
2012-09-11,899.700989,899.700989,887.205017,887.205017,887.205017,45
2012-09-12,899.700989,899.700989,862.213013,862.213013,862.213013,118
2012-09-13,874.708984,899.700989,874.708984,899.700989,899.700989,30
2012-09-14,937.187988,937.187988,874.708984,899.700989,899.700989,196
2012-09-17,874.708984,949.684021,874.708984,899.700989,899.700989,161
2012-09-18,899.700989,899.700989,874.708984,887.205017,887.205017,71
2012-09-19,874.708984,887.205017,874.708984,874.708984,874.708984,94
2012-09-20,887.205017,887.205017,874.708984,887.205017,887.205017,25
2012-09-21,887.205017,887.205017,862.213013,874.708984,874.708984,165
2012-09-24,874.708984,899.700989,874.708984,887.205017,887.205017,6
2012-09-25,887.205017,887.205017,837.221985,837.221985,837.221985,44
2012-09-26,837.221985,862.213013,824.726013,837.221985,837.221985,131
2012-09-27,824.726013,899.700989,824.726013,849.718018,849.718018,86
2012-09-28,862.213013,862.213013,824.726013,862.213013,862.213013,99
2012-10-01,862.213013,862.213013,837.221985,862.213013,862.213013,110
2012-10-02,849.718018,862.213013,849.718018,849.718018,849.718018,40
2012-10-03,849.718018,849.718018,824.726013,824.726013,824.726013,51
2012-10-04,824.726013,824.726013,812.229980,812.229980,812.229980,11
2012-10-05,837.221985,837.221985,812.229980,812.229980,812.229980,13
2012-10-08,799.734009,824.726013,787.237976,787.237976,787.237976,259
2012-10-09,799.734009,824.726013,799.734009,812.229980,812.229980,39
2012-10-10,824.726013,824.726013,699.767029,762.247009,762.247009,358
2012-10-11,712.263000,749.750977,712.263000,749.750977,749.750977,27
2012-10-12,799.734009,799.734009,737.255005,737.255005,737.255005,36
2012-10-15,749.750977,787.237976,749.750977,774.742004,774.742004,49
2012-10-16,749.750977,774.742004,749.750977,749.750977,749.750977,46
2012-10-17,762.247009,799.734009,762.247009,787.237976,787.237976,64
2012-10-18,799.734009,824.726013,699.767029,762.247009,762.247009,363
2012-10-19,812.229980,812.229980,724.758972,724.758972,724.758972,164
2012-10-22,749.750977,774.742004,724.758972,724.758972,724.758972,101
2012-10-23,749.750977,787.237976,724.758972,774.742004,774.742004,73
2012-10-24,699.767029,762.247009,699.767029,762.247009,762.247009,95
2012-10-25,762.247009,762.247009,737.255005,737.255005,737.255005,26
2012-10-26,737.255005,787.237976,737.255005,787.237976,787.237976,110
2012-10-29,749.750977,787.237976,737.255005,787.237976,787.237976,84
2012-10-30,774.742004,774.742004,774.742004,774.742004,774.742004,7
2012-10-31,737.255005,787.237976,737.255005,787.237976,787.237976,131
2012-11-01,612.296021,612.296021,399.867004,424.859009,424.859009,3634
2012-11-02,424.859009,474.842010,424.859009,437.355011,437.355011,543
2012-11-05,437.355011,437.355011,387.371002,412.363007,412.363007,406
2012-11-06,412.363007,424.859009,374.875000,387.371002,387.371002,504
2012-11-07,387.371002,387.371002,362.380005,374.875000,374.875000,164
2012-11-08,362.380005,374.875000,324.891998,324.891998,324.891998,1348
2012-11-09,349.884003,374.875000,349.884003,349.884003,349.884003,773
2012-11-12,337.388000,362.380005,337.388000,362.380005,362.380005,279
2012-11-13,374.875000,374.875000,349.884003,362.380005,362.380005,217
2012-11-14,362.380005,362.380005,324.891998,337.388000,337.388000,313
2012-11-15,324.891998,337.388000,324.891998,337.388000,337.388000,54
2012-11-16,337.388000,349.884003,337.388000,349.884003,349.884003,448
2012-11-19,337.388000,349.884003,337.388000,349.884003,349.884003,34
2012-11-20,324.891998,349.884003,324.891998,349.884003,349.884003,230
2012-11-21,324.891998,349.884003,324.891998,349.884003,349.884003,216
2012-11-22,344.777008,370.316010,344.777008,344.777008,344.777008,149
2012-11-23,344.777008,357.545990,332.006989,344.777008,344.777008,562
2012-11-26,332.006989,344.777008,332.006989,344.777008,344.777008,58
2012-11-27,332.006989,357.545990,332.006989,344.777008,344.777008,24
2012-11-28,344.777008,357.545990,332.006989,344.777008,344.777008,390
2012-11-29,357.545990,357.545990,319.238007,344.777008,344.777008,141
2012-11-30,344.777008,344.777008,293.699005,319.238007,319.238007,1692
2012-12-03,319.238007,344.777008,319.238007,344.777008,344.777008,1628
2012-12-04,332.006989,344.777008,332.006989,344.777008,344.777008,470
2012-12-05,332.006989,357.545990,332.006989,357.545990,357.545990,157
2012-12-06,357.545990,370.316010,344.777008,357.545990,357.545990,407
2012-12-07,344.777008,357.545990,332.006989,357.545990,357.545990,209
2012-12-10,344.777008,357.545990,332.006989,344.777008,344.777008,491
2012-12-11,344.777008,357.545990,332.006989,344.777008,344.777008,252
2012-12-12,344.777008,344.777008,332.006989,332.006989,332.006989,259
2012-12-13,332.006989,344.777008,319.238007,344.777008,344.777008,239
2012-12-14,357.545990,357.545990,344.777008,344.777008,344.777008,741
2012-12-17,332.006989,344.777008,332.006989,344.777008,344.777008,17
2012-12-18,332.006989,332.006989,332.006989,332.006989,332.006989,13
2012-12-19,344.777008,344.777008,332.006989,344.777008,344.777008,83
2012-12-20,332.006989,344.777008,332.006989,332.006989,332.006989,71
2012-12-21,332.006989,344.777008,332.006989,332.006989,332.006989,280
2012-12-27,319.238007,344.777008,319.238007,332.006989,332.006989,654
2012-12-28,332.006989,344.777008,319.238007,344.777008,344.777008,214
2013-01-02,357.545990,421.394012,357.545990,395.855011,395.855011,798
2013-01-03,383.084991,446.933014,370.316010,383.084991,383.084991,2710
2013-01-04,383.084991,383.084991,370.316010,383.084991,383.084991,47
2013-01-07,357.545990,383.084991,357.545990,370.316010,370.316010,86
2013-01-08,357.545990,395.855011,357.545990,395.855011,395.855011,457
2013-01-09,395.855011,421.394012,370.316010,395.855011,395.855011,839
2013-01-10,370.316010,408.623993,370.316010,408.623993,408.623993,298
2013-01-11,395.855011,395.855011,383.084991,383.084991,383.084991,47
2013-01-14,383.084991,510.779999,383.084991,408.623993,408.623993,1320
2013-01-15,408.623993,485.240997,408.623993,446.933014,446.933014,2336
2013-01-16,446.933014,446.933014,408.623993,408.623993,408.623993,292
2013-01-17,408.623993,434.162994,395.855011,421.394012,421.394012,394
2013-01-18,408.623993,408.623993,395.855011,395.855011,395.855011,63
2013-01-21,408.623993,408.623993,383.084991,383.084991,383.084991,78
2013-01-22,408.623993,408.623993,370.316010,383.084991,383.084991,350
2013-01-23,395.855011,459.701996,383.084991,421.394012,421.394012,889
2013-01-24,459.701996,459.701996,395.855011,395.855011,395.855011,1551
2013-01-25,383.084991,408.623993,357.545990,395.855011,395.855011,872
2013-01-28,395.855011,408.623993,370.316010,395.855011,395.855011,430
2013-01-29,395.855011,395.855011,370.316010,383.084991,383.084991,434
2013-01-30,383.084991,446.933014,383.084991,408.623993,408.623993,3219
2013-01-31,383.084991,408.623993,383.084991,395.855011,395.855011,840
2013-02-01,383.084991,395.855011,370.316010,383.084991,383.084991,464
2013-02-04,383.084991,383.084991,383.084991,383.084991,383.084991,189
2013-02-05,370.316010,383.084991,357.545990,383.084991,383.084991,211
2013-02-06,370.316010,383.084991,357.545990,370.316010,370.316010,659
2013-02-07,357.545990,370.316010,357.545990,357.545990,357.545990,248
2013-02-08,370.316010,370.316010,357.545990,370.316010,370.316010,103
2013-02-11,357.545990,370.316010,357.545990,370.316010,370.316010,99
2013-02-12,370.316010,370.316010,344.777008,370.316010,370.316010,238
2013-02-13,357.545990,357.545990,344.777008,344.777008,344.777008,1136
2013-02-14,344.777008,344.777008,344.777008,344.777008,344.777008,145
2013-02-15,332.006989,344.777008,332.006989,344.777008,344.777008,141
2013-02-18,306.467987,319.238007,280.928986,319.238007,319.238007,2368
2013-02-19,306.467987,306.467987,306.467987,306.467987,306.467987,172
2013-02-20,293.699005,344.777008,293.699005,332.006989,332.006989,604
2013-02-21,306.467987,332.006989,306.467987,332.006989,332.006989,82
2013-02-22,332.006989,344.777008,319.238007,332.006989,332.006989,539
2013-02-25,344.777008,344.777008,332.006989,332.006989,332.006989,27
2013-02-26,319.238007,332.006989,306.467987,319.238007,319.238007,210
2013-02-27,306.467987,306.467987,306.467987,306.467987,306.467987,10
2013-02-28,306.467987,332.006989,306.467987,319.238007,319.238007,118
2013-03-01,319.238007,319.238007,319.238007,319.238007,319.238007,219
2013-03-04,319.238007,332.006989,306.467987,306.467987,306.467987,82
2013-03-05,319.238007,319.238007,306.467987,306.467987,306.467987,119
2013-03-06,306.467987,306.467987,293.699005,306.467987,306.467987,156
2013-03-07,319.238007,319.238007,306.467987,306.467987,306.467987,393
2013-03-08,306.467987,319.238007,293.699005,319.238007,319.238007,430
2013-03-11,306.467987,319.238007,293.699005,293.699005,293.699005,244
2013-03-12,293.699005,293.699005,280.928986,280.928986,280.928986,187
2013-03-13,280.928986,293.699005,280.928986,293.699005,293.699005,113
2013-03-14,293.699005,306.467987,280.928986,306.467987,306.467987,76
2013-03-15,293.699005,293.699005,280.928986,293.699005,293.699005,271
2013-03-18,293.699005,306.467987,293.699005,306.467987,306.467987,12
2013-03-19,421.394012,498.010986,383.084991,434.162994,434.162994,18740
2013-03-20,434.162994,446.933014,395.855011,395.855011,395.855011,3028
2013-03-21,408.623993,408.623993,357.545990,370.316010,370.316010,4205
2013-03-22,370.316010,395.855011,370.316010,383.084991,383.084991,1976
2013-03-25,383.084991,395.855011,370.316010,383.084991,383.084991,382
2013-03-26,383.084991,421.394012,370.316010,395.855011,395.855011,2885
2013-03-27,395.855011,408.623993,383.084991,395.855011,395.855011,2048
2013-03-28,395.855011,395.855011,395.855011,395.855011,395.855011,0
2013-04-02,395.855011,395.855011,383.084991,395.855011,395.855011,414
2013-04-03,383.084991,408.623993,383.084991,395.855011,395.855011,82
2013-04-04,408.623993,408.623993,383.084991,383.084991,383.084991,97
2013-04-05,383.084991,383.084991,383.084991,383.084991,383.084991,304
2013-04-08,383.084991,383.084991,370.316010,370.316010,370.316010,262
2013-04-09,370.316010,395.855011,370.316010,395.855011,395.855011,315
2013-04-10,370.316010,370.316010,370.316010,370.316010,370.316010,152
2013-04-11,383.084991,383.084991,370.316010,383.084991,383.084991,60
2013-04-12,357.545990,370.316010,357.545990,370.316010,370.316010,119
2013-04-15,357.545990,370.316010,357.545990,370.316010,370.316010,148
2013-04-16,370.316010,370.316010,357.545990,357.545990,357.545990,172
2013-04-17,357.545990,357.545990,357.545990,357.545990,357.545990,165
2013-04-18,332.006989,357.545990,332.006989,344.777008,344.777008,177
2013-04-19,332.006989,332.006989,306.467987,332.006989,332.006989,520
2013-04-22,306.467987,344.777008,306.467987,319.238007,319.238007,420
2013-04-23,319.238007,319.238007,319.238007,319.238007,319.238007,37
2013-04-24,332.006989,344.777008,332.006989,332.006989,332.006989,67
2013-04-25,344.777008,344.777008,344.777008,344.777008,344.777008,121
2013-04-26,344.777008,344.777008,332.006989,344.777008,344.777008,150
2013-04-29,344.777008,370.316010,344.777008,370.316010,370.316010,181
2013-04-30,370.316010,370.316010,370.316010,370.316010,370.316010,0
2013-05-02,344.777008,370.316010,344.777008,357.545990,357.545990,105
2013-05-03,357.545990,370.316010,357.545990,370.316010,370.316010,110
2013-05-06,357.545990,357.545990,344.777008,357.545990,357.545990,144
2013-05-07,357.545990,357.545990,357.545990,357.545990,357.545990,2
2013-05-08,357.545990,370.316010,332.006989,357.545990,357.545990,245
2013-05-13,357.545990,357.545990,332.006989,344.777008,344.777008,98
2013-05-14,344.777008,344.777008,332.006989,332.006989,332.006989,82
2013-05-15,319.238007,332.006989,319.238007,319.238007,319.238007,38
2013-05-16,332.006989,344.777008,319.238007,344.777008,344.777008,43
2013-05-17,332.006989,332.006989,319.238007,332.006989,332.006989,174
2013-05-20,332.006989,332.006989,332.006989,332.006989,332.006989,39
2013-05-21,319.238007,332.006989,319.238007,332.006989,332.006989,30
2013-05-22,332.006989,332.006989,332.006989,332.006989,332.006989,164
2013-05-23,344.777008,357.545990,332.006989,332.006989,332.006989,716
2013-05-24,332.006989,332.006989,319.238007,332.006989,332.006989,34
2013-05-27,332.006989,344.777008,332.006989,332.006989,332.006989,202
2013-05-28,357.545990,357.545990,332.006989,332.006989,332.006989,123
2013-05-29,332.006989,332.006989,332.006989,332.006989,332.006989,38
2013-05-30,319.238007,344.777008,319.238007,332.006989,332.006989,22
2013-05-31,344.777008,344.777008,319.238007,332.006989,332.006989,39
2013-06-03,319.238007,319.238007,306.467987,306.467987,306.467987,365
2013-06-04,306.467987,306.467987,306.467987,306.467987,306.467987,353
2013-06-05,319.238007,319.238007,306.467987,306.467987,306.467987,28
2013-06-07,306.467987,332.006989,306.467987,332.006989,332.006989,626
2013-06-10,344.777008,344.777008,319.238007,319.238007,319.238007,94
2013-06-11,319.238007,319.238007,319.238007,319.238007,319.238007,12
2013-06-12,319.238007,332.006989,319.238007,332.006989,332.006989,77
2013-06-13,306.467987,319.238007,306.467987,306.467987,306.467987,141
2013-06-14,306.467987,332.006989,306.467987,332.006989,332.006989,114
2013-06-17,332.006989,332.006989,332.006989,332.006989,332.006989,0
2013-06-18,332.006989,344.777008,319.238007,332.006989,332.006989,944
2013-06-19,332.006989,332.006989,319.238007,332.006989,332.006989,104
2013-06-20,319.238007,332.006989,319.238007,319.238007,319.238007,366
2013-06-21,319.238007,319.238007,319.238007,319.238007,319.238007,0
2013-06-24,332.006989,332.006989,332.006989,332.006989,332.006989,47
2013-06-25,332.006989,332.006989,306.467987,332.006989,332.006989,132
2013-06-26,319.238007,319.238007,306.467987,306.467987,306.467987,251
2013-06-27,319.238007,319.238007,268.160004,280.928986,280.928986,2601
2013-06-28,293.699005,306.467987,280.928986,280.928986,280.928986,1789
2013-07-01,293.699005,293.699005,268.160004,268.160004,268.160004,324
2013-07-02,280.928986,306.467987,280.928986,293.699005,293.699005,871
2013-07-03,293.699005,293.699005,280.928986,293.699005,293.699005,659
2013-07-04,293.699005,306.467987,293.699005,293.699005,293.699005,828
2013-07-05,293.699005,319.238007,280.928986,306.467987,306.467987,2602
2013-07-08,306.467987,306.467987,293.699005,293.699005,293.699005,247
2013-07-09,293.699005,293.699005,280.928986,280.928986,280.928986,720
2013-07-10,280.928986,293.699005,268.160004,293.699005,293.699005,86
2013-07-11,293.699005,293.699005,293.699005,293.699005,293.699005,20
2013-07-12,293.699005,293.699005,293.699005,293.699005,293.699005,31
2013-07-15,280.928986,280.928986,268.160004,280.928986,280.928986,335
2013-07-16,280.928986,280.928986,280.928986,280.928986,280.928986,235
2013-07-17,280.928986,293.699005,268.160004,268.160004,268.160004,60
2013-07-18,280.928986,280.928986,268.160004,268.160004,268.160004,582
2013-07-19,280.928986,293.699005,268.160004,293.699005,293.699005,599
2013-07-22,280.928986,280.928986,280.928986,280.928986,280.928986,78
2013-07-23,280.928986,280.928986,280.928986,280.928986,280.928986,31
2013-07-24,280.928986,293.699005,280.928986,280.928986,280.928986,328
2013-07-25,293.699005,344.777008,293.699005,306.467987,306.467987,1514
2013-07-26,319.238007,344.777008,306.467987,319.238007,319.238007,540
2013-07-29,332.006989,332.006989,306.467987,319.238007,319.238007,1070
2013-07-30,306.467987,319.238007,306.467987,319.238007,319.238007,187
2013-07-31,319.238007,319.238007,306.467987,306.467987,306.467987,1759
2013-08-01,306.467987,306.467987,293.699005,306.467987,306.467987,202
2013-08-02,306.467987,332.006989,306.467987,332.006989,332.006989,371
2013-08-05,319.238007,319.238007,306.467987,306.467987,306.467987,151
2013-08-06,319.238007,319.238007,306.467987,306.467987,306.467987,33
2013-08-07,319.238007,319.238007,280.928986,293.699005,293.699005,554
2013-08-08,293.699005,306.467987,280.928986,293.699005,293.699005,298
2013-08-09,280.928986,306.467987,280.928986,306.467987,306.467987,253
2013-08-12,293.699005,306.467987,293.699005,293.699005,293.699005,378
2013-08-13,293.699005,306.467987,280.928986,293.699005,293.699005,320
2013-08-14,306.467987,332.006989,306.467987,319.238007,319.238007,671
2013-08-15,319.238007,319.238007,280.928986,319.238007,319.238007,884
2013-08-16,319.238007,344.777008,293.699005,319.238007,319.238007,1452
2013-08-19,319.238007,332.006989,306.467987,306.467987,306.467987,392
2013-08-20,306.467987,319.238007,306.467987,306.467987,306.467987,180
2013-08-21,306.467987,306.467987,306.467987,306.467987,306.467987,37
2013-08-22,293.699005,332.006989,293.699005,319.238007,319.238007,458
2013-08-23,319.238007,319.238007,293.699005,306.467987,306.467987,287
2013-08-26,306.467987,306.467987,293.699005,293.699005,293.699005,97
2013-08-27,306.467987,319.238007,293.699005,293.699005,293.699005,452
2013-08-28,293.699005,293.699005,280.928986,293.699005,293.699005,293
2013-08-29,293.699005,293.699005,293.699005,293.699005,293.699005,0
2013-08-30,293.699005,306.467987,280.928986,293.699005,293.699005,248
2013-09-02,293.699005,293.699005,280.928986,280.928986,280.928986,171
2013-09-03,293.699005,293.699005,280.928986,293.699005,293.699005,93
2013-09-04,293.699005,306.467987,293.699005,306.467987,306.467987,256
2013-09-05,306.467987,306.467987,293.699005,293.699005,293.699005,214
2013-09-06,293.699005,306.467987,280.928986,306.467987,306.467987,182
2013-09-09,306.467987,306.467987,293.699005,293.699005,293.699005,59
2013-09-10,293.699005,306.467987,293.699005,306.467987,306.467987,215
2013-09-11,306.467987,306.467987,293.699005,293.699005,293.699005,163
2013-09-12,306.467987,306.467987,280.928986,306.467987,306.467987,474
2013-09-13,293.699005,319.238007,293.699005,319.238007,319.238007,183
2013-09-16,306.467987,344.777008,306.467987,344.777008,344.777008,1318
2013-09-17,357.545990,395.855011,344.777008,383.084991,383.084991,3005
2013-09-18,383.084991,383.084991,344.777008,344.777008,344.777008,1297
2013-09-19,332.006989,357.545990,332.006989,357.545990,357.545990,770
2013-09-20,344.777008,357.545990,280.928986,293.699005,293.699005,1743
2013-09-23,306.467987,306.467987,280.928986,293.699005,293.699005,561
2013-09-24,293.699005,293.699005,280.928986,293.699005,293.699005,331
2013-09-25,280.928986,293.699005,280.928986,280.928986,280.928986,227
2013-09-26,280.928986,293.699005,280.928986,293.699005,293.699005,129
2013-09-27,280.928986,293.699005,280.928986,293.699005,293.699005,569
2013-09-30,293.699005,293.699005,280.928986,280.928986,280.928986,148
2013-10-01,280.928986,293.699005,280.928986,280.928986,280.928986,708
2013-10-02,280.928986,280.928986,268.160004,280.928986,280.928986,163
2013-10-03,280.928986,293.699005,280.928986,280.928986,280.928986,93
2013-10-04,293.699005,293.699005,268.160004,293.699005,293.699005,308
2013-10-07,293.699005,293.699005,268.160004,268.160004,268.160004,317
2013-10-08,268.160004,268.160004,268.160004,268.160004,268.160004,38
2013-10-09,280.928986,280.928986,268.160004,268.160004,268.160004,40
2013-10-10,280.928986,280.928986,268.160004,280.928986,280.928986,354
2013-10-11,280.928986,280.928986,255.389999,280.928986,280.928986,734
2013-10-14,268.160004,268.160004,255.389999,268.160004,268.160004,277
2013-10-15,255.389999,268.160004,255.389999,268.160004,268.160004,16
2013-10-16,255.389999,268.160004,255.389999,268.160004,268.160004,328
2013-10-17,268.160004,268.160004,242.621002,242.621002,242.621002,957
2013-10-18,255.389999,255.389999,242.621002,242.621002,242.621002,238
2013-10-21,242.621002,242.621002,217.082001,229.850998,229.850998,657
2013-10-22,242.621002,242.621002,229.850998,229.850998,229.850998,140
2013-10-23,242.621002,242.621002,229.850998,229.850998,229.850998,88
2013-10-24,229.850998,229.850998,229.850998,229.850998,229.850998,208
2013-10-25,229.850998,242.621002,217.082001,242.621002,242.621002,657
2013-10-28,229.850998,229.850998,217.082001,229.850998,229.850998,743
2013-10-29,229.850998,242.621002,217.082001,242.621002,242.621002,538
2013-10-30,229.850998,229.850998,229.850998,229.850998,229.850998,341
2013-10-31,229.850998,229.850998,217.082001,217.082001,217.082001,312
2013-11-01,229.850998,242.621002,229.850998,229.850998,229.850998,50
2013-11-04,242.621002,242.621002,229.850998,242.621002,242.621002,168
2013-11-05,242.621002,242.621002,217.082001,229.850998,229.850998,282
2013-11-06,229.850998,242.621002,229.850998,242.621002,242.621002,70
2013-11-07,242.621002,242.621002,191.542999,217.082001,217.082001,868
2013-11-08,217.082001,217.082001,204.311996,217.082001,217.082001,510
2013-11-11,229.850998,229.850998,204.311996,229.850998,229.850998,272
2013-11-12,204.311996,229.850998,204.311996,217.082001,217.082001,611
2013-11-13,217.082001,217.082001,204.311996,217.082001,217.082001,140
2013-11-14,217.082001,217.082001,204.311996,217.082001,217.082001,213
2013-11-15,204.311996,217.082001,204.311996,217.082001,217.082001,477
2013-11-18,204.311996,217.082001,178.772995,217.082001,217.082001,521
2013-11-19,191.542999,204.311996,191.542999,204.311996,204.311996,996
2013-11-20,191.542999,204.311996,178.772995,204.311996,204.311996,416
2013-11-21,204.311996,204.311996,178.772995,191.542999,191.542999,227
2013-11-22,191.542999,204.311996,191.542999,204.311996,204.311996,221
2013-11-25,204.311996,217.082001,204.311996,204.311996,204.311996,472
2013-11-26,191.542999,204.311996,191.542999,204.311996,204.311996,342
2013-11-27,204.311996,204.311996,191.542999,204.311996,204.311996,176
2013-11-28,204.311996,217.082001,204.311996,217.082001,217.082001,383
2013-11-29,217.082001,229.850998,204.311996,229.850998,229.850998,121
2013-12-02,217.082001,229.850998,204.311996,229.850998,229.850998,573
2013-12-03,217.082001,217.082001,204.311996,217.082001,217.082001,291
2013-12-04,191.542999,217.082001,191.542999,204.311996,204.311996,383
2013-12-05,191.542999,204.311996,191.542999,204.311996,204.311996,121
2013-12-06,204.311996,204.311996,191.542999,204.311996,204.311996,633
2013-12-09,191.542999,204.311996,191.542999,204.311996,204.311996,470
2013-12-10,191.542999,204.311996,178.772995,191.542999,191.542999,667
2013-12-11,178.772995,178.772995,114.926003,140.464996,140.464996,4947
2013-12-12,140.464996,166.003998,127.695000,153.233994,153.233994,1756
2013-12-13,153.233994,153.233994,140.464996,140.464996,140.464996,499
