Date,Open,High,Low,Close,Adj Close,Volume
2018-03-13,73.000000,73.949997,72.699997,73.250000,65.153839,482564
2018-03-14,73.400002,73.949997,73.199997,73.900002,65.731995,399383
2018-03-15,73.949997,74.150002,72.800003,73.400002,65.287254,406045
2018-03-16,73.500000,74.400002,72.349998,73.250000,65.153839,588620
2018-03-19,73.349998,73.500000,72.349998,72.650002,64.620163,364319
2018-03-20,72.650002,73.150002,71.199997,72.099998,64.130943,502400
2018-03-21,72.000000,72.250000,70.650002,71.000000,63.152527,471050
2018-03-22,70.949997,71.300003,69.000000,69.150002,61.507008,450998
2018-03-23,68.949997,69.750000,68.150002,69.500000,61.818317,528366
2018-03-26,69.750000,73.199997,69.750000,71.650002,63.730682,871164
2018-03-27,72.250000,76.699997,72.250000,75.000000,66.710411,1454623
2018-03-28,74.650002,74.849998,73.250000,74.250000,66.043304,919740
2018-03-29,74.500000,75.599998,73.750000,75.150002,66.843834,286470
2018-04-03,75.199997,75.349998,73.349998,74.050003,65.865417,513928
2018-04-04,74.349998,74.500000,69.150002,71.050003,63.197002,1823229
2018-04-05,71.699997,73.300003,71.050003,71.400002,63.508316,990246
2018-04-06,71.449997,74.199997,70.300003,73.400002,65.287254,808937
2018-04-09,74.500000,74.500000,72.650002,73.099998,65.020416,505965
2018-04-10,73.300003,73.750000,70.650002,72.099998,64.130943,1005135
2018-04-11,65.199997,66.050003,63.049999,63.849998,59.690392,1198924
2018-04-12,63.849998,65.349998,63.650002,65.050003,60.812218,348924
2018-04-13,65.000000,66.300003,64.750000,65.150002,60.905704,381993
2018-04-16,65.199997,67.050003,65.199997,66.750000,62.401466,469937
2018-04-17,66.849998,67.699997,66.500000,67.449997,63.055862,479858
2018-04-18,67.250000,68.250000,66.800003,68.250000,63.803745,207775
2018-04-19,68.099998,68.849998,67.349998,68.550003,64.084206,798941
2018-04-20,68.750000,69.250000,68.000000,68.849998,64.364655,474233
2018-04-23,68.550003,68.650002,67.099998,68.599998,64.130943,405304
2018-04-24,68.599998,69.050003,67.250000,67.550003,63.149353,500384
2018-04-25,67.400002,68.199997,66.900002,67.650002,63.242836,727317
2018-04-26,67.599998,68.800003,67.400002,68.699997,64.224426,1349701
2018-04-27,68.750000,69.400002,66.050003,66.550003,62.214500,903478
2018-04-30,67.000000,69.400002,66.449997,69.099998,64.598373,696294
2018-05-02,69.250000,69.650002,67.500000,67.550003,63.149353,716597
2018-05-03,67.599998,68.150002,66.449997,66.849998,62.494949,755369
2018-05-04,67.000000,68.849998,67.000000,67.900002,63.476551,817975
2018-05-07,67.849998,67.849998,66.849998,67.349998,62.962376,258833
2018-05-08,67.349998,70.150002,66.650002,70.000000,65.439743,898250
2018-05-09,70.000000,71.800003,70.000000,71.800003,67.122482,540012
2018-05-11,71.800003,72.050003,70.199997,71.550003,66.888763,680386
2018-05-14,71.650002,72.000000,70.949997,72.000000,67.309448,350124
2018-05-15,72.000000,73.500000,72.000000,72.650002,67.917107,581904
2018-05-16,72.650002,73.250000,71.750000,73.000000,68.244301,488062
2018-05-17,73.000000,73.849998,72.699997,73.449997,68.664986,379893
2018-05-18,73.550003,74.449997,72.900002,74.150002,69.319382,333217
2018-05-21,74.150002,74.599998,73.849998,74.150002,69.319382,270247
2018-05-22,74.099998,74.500000,73.449997,74.150002,69.319382,347260
2018-05-23,74.150002,76.099998,73.449997,75.000000,70.114006,845309
2018-05-24,75.000000,75.500000,74.500000,75.250000,70.347717,487323
2018-05-25,75.300003,76.400002,74.699997,74.800003,69.927040,532715
2018-05-28,74.750000,75.449997,74.500000,75.000000,70.114006,236216
2018-05-29,74.800003,74.800003,73.050003,74.449997,69.599838,759165
2018-05-30,74.349998,75.099998,73.500000,73.750000,68.945442,566720
2018-05-31,73.699997,74.000000,72.099998,72.300003,67.589905,1030783
2018-06-01,72.500000,73.650002,72.449997,73.199997,68.431267,490159
2018-06-04,73.150002,73.550003,72.650002,72.900002,68.150818,435914
2018-06-05,72.900002,73.800003,72.500000,73.449997,68.664986,423348
2018-06-06,73.449997,73.449997,73.449997,73.449997,68.664986,0
2018-06-07,73.449997,77.250000,73.449997,76.449997,71.469543,921512
2018-06-08,76.150002,77.050003,75.650002,76.449997,71.469543,636462
2018-06-11,76.349998,76.349998,74.000000,74.250000,69.412865,440921
2018-06-12,74.400002,75.199997,73.800003,74.199997,69.366119,343452
2018-06-13,74.300003,75.449997,74.199997,75.250000,70.347717,324268
2018-06-14,75.250000,77.449997,74.849998,77.300003,72.264175,584479
2018-06-15,74.849998,74.849998,70.699997,72.199997,67.496414,2438400
2018-06-18,72.099998,72.800003,71.800003,72.449997,67.730125,337500
2018-06-19,72.099998,72.750000,71.199997,72.199997,67.496414,418362
2018-06-20,72.250000,72.550003,71.300003,71.449997,66.795273,458720
2018-06-21,71.449997,72.050003,71.400002,72.000000,67.309448,506448
2018-06-22,72.000000,72.000000,72.000000,72.000000,67.309448,0
2018-06-25,71.900002,71.900002,71.000000,71.300003,66.655052,408068
2018-06-26,71.400002,71.599998,69.650002,69.849998,65.299515,968357
2018-06-27,69.800003,69.849998,68.500000,68.849998,64.364655,556093
2018-06-28,68.550003,68.900002,67.699997,67.949997,63.523289,317314
2018-06-29,68.150002,69.000000,68.150002,68.949997,64.458145,485458
2018-07-02,68.300003,68.500000,67.099998,67.500000,63.102608,434594
2018-07-03,67.900002,68.150002,67.449997,68.050003,63.616779,370364
2018-07-04,67.949997,68.349998,67.400002,67.500000,63.102608,242324
2018-07-05,67.550003,68.250000,67.449997,67.949997,63.523289,218059
2018-07-06,68.199997,68.900002,68.050003,68.900002,64.411400,315467
2018-07-09,69.050003,69.500000,68.800003,69.250000,64.738602,271428
2018-07-10,69.400002,70.400002,69.000000,70.250000,65.673454,292890
2018-07-11,70.199997,70.199997,68.800003,69.599998,65.065796,263188
2018-07-12,69.500000,70.400002,69.349998,70.349998,65.766937,120538
2018-07-13,71.000000,72.150002,71.000000,71.849998,67.169220,262581
2018-07-16,71.800003,72.599998,71.500000,71.650002,66.982246,218064
2018-07-17,71.750000,72.750000,71.050003,71.400002,66.748535,147956
