Date,Open,High,Low,Close,Adj Close,Volume
2014-04-21,3.810000,4.040000,3.750000,3.840000,3.840000,36208800
2014-04-28,3.870000,4.050000,3.570000,3.980000,3.980000,52610900
2014-05-05,3.940000,4.310000,3.870000,4.300000,4.300000,87733600
2014-05-12,4.310000,4.800000,4.090000,4.210000,4.210000,130628400
2014-05-19,4.240000,4.430000,4.130000,4.330000,4.330000,35738700
2014-05-26,4.370000,4.540000,4.300000,4.430000,4.430000,28064800
2014-06-02,4.450000,4.800000,4.400000,4.610000,4.610000,57285000
2014-06-09,4.620000,4.640000,4.260000,4.280000,4.280000,32930200
2014-06-16,4.260000,4.260000,3.900000,4.040000,4.040000,44894700
2014-06-23,4.000000,4.100000,3.750000,3.970000,3.970000,45859200
2014-06-30,3.900000,4.060000,3.890000,4.010000,4.010000,15593600
2014-07-07,4.010000,4.050000,3.860000,4.010000,4.010000,18407500
2014-07-14,4.010000,4.640000,3.930000,4.340000,4.340000,49542700
2014-07-21,4.330000,4.330000,4.180000,4.230000,4.230000,17619200
2014-07-28,4.200000,4.350000,4.050000,4.070000,4.070000,23357600
2014-08-04,4.060000,4.140000,3.930000,4.020000,4.020000,18377900
2014-08-11,4.010000,4.070000,3.810000,3.950000,3.950000,32622200
2014-08-18,3.960000,3.960000,3.830000,3.850000,3.850000,13225300
2014-08-25,3.850000,4.070000,3.840000,3.890000,3.890000,20485800
2014-09-01,3.880000,3.910000,3.480000,3.590000,3.590000,34905700
2014-09-08,3.590000,3.750000,3.120000,3.460000,3.460000,45083900
2014-09-15,3.490000,3.490000,3.130000,3.150000,3.150000,47732200
2014-09-22,3.090000,3.190000,2.890000,2.980000,2.980000,62386200
2014-09-29,2.980000,2.980000,1.430000,1.890000,1.890000,312593700
2014-10-06,1.990000,2.050000,1.670000,1.890000,1.890000,118401900
2014-10-13,1.970000,2.610000,1.960000,2.160000,2.160000,127303500
2014-10-20,2.240000,2.520000,2.160000,2.340000,2.340000,59791900
2014-10-27,2.380000,2.400000,1.970000,2.160000,2.160000,50282700
2014-11-03,2.220000,2.360000,2.120000,2.290000,2.290000,35154400
2014-11-10,2.290000,2.290000,2.110000,2.160000,2.160000,18589900
2014-11-17,2.120000,2.580000,2.000000,2.500000,2.500000,88369600
2014-11-24,2.490000,2.500000,2.420000,2.440000,2.440000,16146000
2014-12-01,2.440000,2.490000,0.010000,2.470000,2.470000,28473300
2014-12-08,2.460000,2.460000,2.230000,2.240000,2.240000,25623500
2014-12-15,2.250000,2.370000,2.010000,2.260000,2.260000,40650600
2014-12-22,2.260000,2.270000,2.100000,2.140000,2.140000,14602000
2014-12-29,2.130000,2.240000,2.040000,2.190000,2.190000,26079100
2015-01-05,2.250000,2.500000,2.160000,2.260000,2.260000,50354500
2015-01-12,2.270000,2.300000,2.120000,2.180000,2.180000,13342500
2015-01-19,2.150000,2.200000,2.140000,2.170000,2.170000,9362200
2015-01-26,2.170000,2.380000,2.110000,2.250000,2.250000,32061100
2015-02-02,2.280000,2.400000,2.150000,2.290000,2.290000,26497300
2015-02-09,2.290000,2.750000,2.260000,2.750000,2.750000,44409100
2015-02-16,2.850000,3.510000,2.800000,2.910000,2.910000,113904200
2015-02-23,2.840000,3.060000,2.620000,2.830000,2.830000,43599400
2015-03-02,2.830000,3.120000,2.650000,2.750000,2.750000,37138600
2015-03-09,2.770000,2.860000,2.630000,2.700000,2.700000,13622900
2015-03-16,2.680000,2.740000,2.380000,2.450000,2.450000,34303100
2015-03-23,2.440000,2.570000,2.380000,2.440000,2.440000,15369400
2015-03-30,2.440000,2.660000,2.300000,2.550000,2.550000,22971500
2015-04-06,2.550000,2.740000,2.480000,2.630000,2.630000,27146700
2015-04-13,2.630000,2.960000,2.570000,2.820000,2.820000,26948000
2015-04-20,2.790000,2.870000,2.700000,2.710000,2.710000,12393800
2015-04-27,2.710000,2.920000,2.580000,2.820000,2.820000,18632700
2015-05-04,2.830000,2.940000,2.810000,2.860000,2.860000,27861700
2015-05-11,2.840000,2.850000,2.620000,2.660000,2.660000,17013600
2015-05-18,2.670000,2.730000,2.510000,2.620000,2.620000,15702700
2015-05-25,2.610000,2.640000,2.540000,2.560000,2.560000,12467300
2015-06-01,2.560000,2.590000,2.390000,2.520000,2.520000,20608300
2015-06-08,2.530000,2.580000,2.390000,2.510000,2.510000,16451100
2015-06-15,2.500000,2.660000,2.450000,2.460000,2.460000,16968400
2015-06-22,2.460000,2.480000,2.350000,2.390000,2.390000,14694200
2015-06-29,2.370000,2.420000,2.270000,2.300000,2.300000,14738300
2015-07-06,2.290000,2.300000,2.070000,2.180000,2.180000,20415400
2015-07-13,2.190000,2.530000,2.170000,2.440000,2.440000,23902400
2015-07-20,2.440000,2.720000,2.410000,2.540000,2.540000,29223800
2015-07-27,2.480000,2.510000,2.320000,2.350000,2.350000,20110900
2015-08-03,2.350000,2.490000,2.240000,2.430000,2.430000,17508100
2015-08-10,2.420000,2.420000,2.290000,2.310000,2.310000,7780400
2015-08-17,2.310000,2.380000,2.150000,2.210000,2.210000,13429100
2015-08-24,2.090000,2.280000,2.010000,2.280000,2.280000,25213000
2015-08-31,2.320000,2.470000,2.280000,2.310000,2.310000,19740700
2015-09-07,2.310000,2.340000,2.200000,2.230000,2.230000,5788500
2015-09-14,2.220000,2.360000,2.180000,2.310000,2.310000,8951900
2015-09-21,2.310000,2.370000,2.230000,2.330000,2.330000,8022100
2015-09-28,2.310000,2.320000,2.120000,2.240000,2.240000,16054400
2015-10-05,2.240000,2.530000,2.200000,2.460000,2.460000,35903300
2015-10-12,2.460000,2.700000,2.380000,2.500000,2.500000,26057500
2015-10-19,2.460000,2.460000,2.260000,2.280000,2.280000,19125600
2015-10-26,2.290000,2.290000,2.230000,2.250000,2.250000,8091700
2015-11-02,2.250000,2.350000,2.220000,2.250000,2.250000,10774700
2015-11-09,2.260000,2.280000,2.160000,2.190000,2.190000,9083300
2015-11-16,2.170000,2.220000,2.140000,2.150000,2.150000,6869800
2015-11-23,2.150000,2.150000,2.070000,2.090000,2.090000,6351500
2015-11-30,2.090000,2.110000,1.750000,2.070000,2.070000,28668600
2015-12-07,2.070000,2.100000,1.890000,1.900000,1.900000,17387900
2015-12-14,1.910000,1.910000,1.600000,1.750000,1.750000,37511500
2015-12-21,1.740000,1.740000,1.630000,1.710000,1.710000,32441500
2015-12-28,1.710000,1.710000,1.580000,1.640000,1.640000,20747400
2016-01-04,1.650000,1.730000,1.580000,1.650000,1.650000,12647800
2016-01-11,1.650000,1.660000,1.210000,1.260000,1.260000,29496000
2016-01-18,1.300000,1.470000,0.980000,1.440000,1.440000,43590600
2016-01-25,1.470000,1.540000,1.310000,1.330000,1.330000,21737900
2016-02-01,1.360000,1.530000,1.200000,1.450000,1.450000,19283100
2016-02-08,1.380000,1.450000,1.290000,1.300000,1.300000,10189800
2016-02-15,1.340000,1.450000,1.270000,1.400000,1.400000,14687500
2016-02-22,1.400000,1.600000,1.320000,1.590000,1.590000,11228200
2016-02-29,1.610000,1.830000,1.600000,1.730000,1.730000,24132600
2016-03-07,1.730000,1.740000,1.570000,1.600000,1.600000,9676800
2016-03-14,1.600000,1.640000,1.460000,1.530000,1.530000,9574200
2016-03-21,1.530000,1.550000,1.460000,1.480000,1.480000,4558700
2016-03-28,1.490000,1.490000,1.370000,1.370000,1.370000,5744800
2016-04-04,1.400000,1.420000,1.320000,1.330000,1.330000,6507500
2016-04-11,1.320000,2.180000,1.260000,1.720000,1.720000,100995900
2016-04-18,1.750000,1.950000,1.680000,1.730000,1.730000,31458400
2016-04-25,1.720000,1.770000,1.620000,1.700000,1.700000,22324500
2016-05-02,1.690000,1.780000,1.660000,1.740000,1.740000,15693800
2016-05-09,1.800000,1.970000,1.720000,1.730000,1.730000,24674800
2016-05-16,1.750000,2.010000,1.720000,1.980000,1.980000,20113700
2016-05-23,1.990000,2.390000,1.980000,2.320000,2.320000,39635200
2016-05-30,2.370000,2.480000,2.060000,2.320000,2.320000,34327800
2016-06-06,2.380000,2.450000,2.300000,2.330000,2.330000,14718900
